Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,160294,(IL318)- 1600 Museum Park,1629 S Prairie Ave,60616,NEAR SOUTH SIDE,Multifamily Housing,"426,736",2007,1,94,"7,844,870","19,167,836",,,,63.3,104.9,66.2,107.4,"2,594",6.1,41.859500509999997,-87.620369920000002,"(41.85950051, -87.62036992)"
2015,119071,CHICAGO SOUTH LOOP (1889),1154 S CLARK ST,60605,LOOP,Retail Store,"178,665",2004,1,72,"12,572,558","3,224,900",,,,88.4,239.9,89.8,240.9,"2,697",15.1,41.868258769999997,-87.631097319999995,"(41.86825877, -87.63109732)"
2015,101872,Sun Life Assurance of Canada (100 N. LaSalle),100 N LaSalle St.,60602,LOOP,Office,"160,838",1929,1,82,"8,282,122","513,616",,,,54.7,165,54.7,165,"1,691",10.5,41.883430429999997,-87.632497839999999,"(41.88343043, -87.63249784)"
2015,251789,Saint Hedwig Parish,2226 North Hoyne Avenue,60647,LOGAN SQUARE,K-12 School,"137,844",1907,6,,"1,169,586","9,649,337",,,,78.5,100.1,84.4,106.3,748,5.4,41.922252360000002,-87.680681710000002,"(41.92225236, -87.68068171)"
2015,136212,1155 East 60th St.,1155 East 60th St,60637,WOODLAWN,College/University,"185,815",1954,1,,"10,226,723",,"8,898,882",,,102.9,230.4,105.6,233.7,"2,646",14.2,41.785399140000003,-87.597161970000002,"(41.78539914, -87.59716197)"
2015,232666,Transportation Building Condominium Association,600 South Dearborn St.,60605,LOOP,Multifamily Housing,"447,776",1911,1,49,"14,158,381","8,347,434",,,,50.3,118.9,51.7,122.4,"3,288",7.3,41.874043370000003,-87.629448780000004,"(41.87404337, -87.62944878)"
2015,236366,1700 East 56th Street,1700 E 56th St,60637,HYDE PARK,Multifamily Housing,"474,807",1969,1,59,"8,125,074","33,136,674",,,,86.9,127,91.8,132.1,"3,393",7.1,41.79375332,-87.583218299999999,"(41.79375332, -87.5832183)"
2015,103679,300 South Riverside Plaza,300 South Riverside Plaza,60606,NEAR WEST SIDE,Office,"1,186,745",1983,1,80,"85,308,803",,,,,71.900000000000006,225.7,73.2,229.8,"17,140",14.4,41.877972999999997,-87.638874000000001,"(41.877973, -87.638874)"
2015,229402,State Place Condominium Association,1101 S. State St.,60605,LOOP,Multifamily Housing,"542,774",2005,1,93,"8,349,765","23,608,329",,,,58.9,94,60.9,95.3,"2,932",5.4,41.868381960000001,-87.627016010000006,"(41.86838196, -87.62701601)"
2015,251457,Fernwood Ele-CPS,10041 S Union Ave,60628,WASHINGTON HEIGHTS,K-12 School,"67,170",1901,1,73,"1,218,975","2,343,074",,,,53,93.6,56,96.8,369,5.5,41.711061809999997,-87.640204069999996,"(41.71106181, -87.64020407)"
2015,160355,1133 N. Dearborn Apartments,1133 N. Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,"387,600",1992,1,53,"9,910,192","16,642,232",,,,68.5,125.4,71.3,127.7,"2,875",7.4,41.902836809999997,-87.629513630000005,"(41.90283681, -87.62951363)"
2015,251872,Goode High S-CPS,7651 South Homan Ave,60652,ASHBURN,K-12 School,"208,200",2012,1,48,"10,829,920",,,,,52,163.30000000000001,52.7,165.6,"2,176",10.5,41.753985999999998,-87.707413000000003,"(41.753986, -87.707413)"
2015,251927,Plaza On Dewitt Condominium Association,260 E Chestnut St.,60611,NEAR NORTH SIDE,Multifamily Housing,"428,547",1965,1,36,"10,729,689","28,252,222",,,,91,147.80000000000001,94.7,151.30000000000001,"3,656",8.5,41.898684520000003,-87.619674380000006,"(41.89868452, -87.61967438)"
2015,101887,USG Building,550 W. Adams,60661,NEAR WEST SIDE,Office,"509,038",2006,1,83,"28,686,148","757,321",,,,57.8,178.5,58.4,180.2,"5,804",11.4,41.879549789999999,-87.641739790000003,"(41.87954979, -87.64173979)"
2015,175727,130 S Jefferson,130 S Jefferson,60661,NEAR WEST SIDE,Office,"86,179",1893,1,86,"2,662,054","3,322,851",,,,69.400000000000006,137.5,72.5,140.69999999999999,711,8.3000000000000007,41.880140079999997,-87.642623729999997,"(41.88014008, -87.64262373)"
2015,160137,IL0032ZZ - CHICAGO CUSTOMHOUSE,610 S CANAL STREET,60607,NEAR WEST SIDE,Office,"279,320",1932,1,77,"12,023,349","5,897,010",,,,64.2,157.30000000000001,65.8,158.5,"2,729",9.8000000000000007,41.873975250000001,-87.640022270000003,"(41.87397525, -87.64002227)"
2015,162351,Resurrection College Prep High School,7500 W Talcott,60631,NORWOOD PARK,K-12 School,"169,870",1962,1,62,"4,074,392","9,934,171",,,,82.5,136.69999999999999,83.8,138.1,"1,346",7.9,41.991195660000002,-87.815653080000004,"(41.99119566, -87.81565308)"
2015,244340,Winston Towers V Condominium Association,7141 N Kedzie,60645,WEST RIDGE,Multifamily Housing,"288,000",1972,1,36,"6,428,293","26,503,531",,,,114.3,166.7,114.2,165.9,"2,699",9.4,42.010653869999999,-87.707932940000006,"(42.01065387, -87.70793294)"
2015,252024,CICS Loomis,9535 S. Loomis St.,60643,WASHINGTON HEIGHTS,K-12 School,"52,000",1961,1,29,"1,386,222","3,502,330",,,,94,154.4,99.1,159.80000000000001,465,8.9,41.720187580000001,-87.65671845,"(41.72018758, -87.65671845)"
2015,101718,70 W Madison,70 W. Madison St,60602,LOOP,Office,"1,567,322",1981,1,74,"99,584,509","1,827,822",,,,64.7,200.7,65.7,203.8,"20,105",12.8,41.882296949999997,-87.630197999999993,"(41.88229695, -87.630198)"
2015,172343,T2613 - Chicago Division,1200 N Larrabee St,60610,NEAR NORTH SIDE,Retail Store,"190,487",2013,1,77,"10,015,124","4,300,900",,,,75.2,188.8,76.900000000000006,190.6,"2,241",11.8,41.903765999999997,-87.643240000000006,"(41.903766, -87.64324)"
2015,251691,Stone Schola-CPS,6239 N LEAVITT ST,60659,WEST RIDGE,K-12 School,"70,601",1927,1,54,"1,350,094","4,084,522",,,,77,120.8,78.3,122.3,488,6.9,41.995451719999998,-87.684443740000006,"(41.99545172, -87.68444374)"
2015,172725,03442-Foster & Pulaski,4042 W. Foster Ave,60630,NORTH PARK,Supermarket/Grocery Store,"65,227",1992,1,84,"8,873,749","4,471,000",,,,204.6,499.2,205.4,498.9,"2,020",31,41.976285650000001,-87.730057489999993,"(41.97628565, -87.73005749)"
2015,158422,"600 Fulton Owner, LLC",600 West Fulton,60661,NEAR WEST SIDE,Office,"194,581",1901,1,50,"18,061,094",,,,,92.8,291.5,94.2,295.7,"3,629",18.600000000000001,41.887161659999997,-87.643248729999996,"(41.88716166, -87.64324873)"
2015,251546,Reinberg Ele-CPS,3425 N MAJOR AVE,60634,PORTAGE PARK,K-12 School,"82,255",1928,1,96,"1,222,898","3,576,536",,,,58.3,92.3,59.4,93.6,436,5.3,41.942635549999999,-87.768525249999996,"(41.94263555, -87.76852525)"
2015,106618,215 West Apartments,215 W Washington St,60606,LOOP,Multifamily Housing,"674,750",2010,1,88,"16,931,699","9,491,175",,,"3,450",39.200000000000003,93.6,,,"3,906",5.8,41.883222959999998,-87.634520019999997,"(41.88322296, -87.63452002)"
2015,231019,Aqua,225 N Columbus Drive,60601,LOOP,Multifamily Housing,"1,295,101",2009,1,,"55,256,282","69,768,615",,,,96.5,190.5,99.1,193.2,"14,807",11.4,41.88656117,-87.620045110000007,"(41.88656117, -87.62004511)"
2015,175603,Gateway Centre,1701-1741 W. Howard,60626,ROGERS PARK,Strip Mall,"176,761",1980,2,,"7,193,864","1,003,571,794",,,,"5,718.3","6,089.2","5,718.3","6,089.2","54,750",309.7,42.019356000000002,-87.67389,"(42.019356, -87.67389)"
2015,160444,1225 Old Town,1225 N. Wells Street,60610,NEAR NORTH SIDE,Multifamily Housing,"438,160",2012,1,,"8,502,438","8,947,397",,,,39.799999999999997,82.4,40.799999999999997,83.4,"2,184",5,41.904459019999997,-87.634066610000005,"(41.90445902, -87.63406661)"
2015,136845,US Bank -- Englewood,815 W 63rd Street,60655,ENGLEWOOD,Bank Branch,"63,034",1920,2,,"3,441,575","2,876,963",,,,100.2,219.4,103.7,223,844,13.4,41.779420360000003,-87.645537779999998,"(41.77942036, -87.64553778)"
2015,120137,#1950 Chicago South Loop,1300 S Clinton St,60607,NEAR WEST SIDE,Retail Store,"106,207",2007,1,30,"10,631,464","311,901",,,,103,317.39999999999998,104.8,322.7,"2,153",20.3,41.864761999999999,-87.640649999999994,"(41.864762, -87.64065)"
2015,175683,03176-Ashland & 95th St,9400 S. Ashland Ave,60620,WASHINGTON HEIGHTS,Supermarket/Grocery Store,"66,467",1991,1,57,"10,289,060","3,898,600",,,,213.5,547.70000000000005,216.8,549.20000000000005,"2,274",34.200000000000003,41.722799999999999,-87.662757999999997,"(41.7228, -87.662758)"
2015,251863,Zapata Eleme-CPS,2730 S KOSTNER AVE,60623,SOUTH LAWNDALE,K-12 School,"78,745",1996,1,17,"3,951,789","4,122,583",,,,102.5,212.6,106.4,216.3,"1,013",12.9,41.841337529999997,-87.735488230000001,"(41.84133753, -87.73548823)"
2015,104095,Hall Plaza East,4600-4624,60639,HERMOSA,Strip Mall,"53,267",1957,1,,"4,075,443","329,142,849",,,,"6,255.6","6,728.3","6,255.6","6,728.3","18,301",343.6,41.931623020000004,-87.742525929999999,"(41.93162302, -87.74252593)"
2015,241550,Lofts At Museum Park Condominium Association,1305 S. Michigan Ave.,60605,NEAR SOUTH SIDE,Multifamily Housing,"271,348",2004,1,46,"8,832,539","11,646,331",,,,75.5,147.30000000000001,78,150.4,"2,393",8.8000000000000007,41.865631370000003,-87.624069520000006,"(41.86563137, -87.62406952)"
2015,252029,Baum Revision Hubbard,1812-1840 Hubbard Street,60622,WEST TOWN,Mixed Use Property,"121,464",1914,1,,"1,649,600","4,473,200",,,,50.4,81.3,52.9,83.2,569,4.7,41.890191369999997,-87.672861920000003,"(41.89019137, -87.67286192)"
2015,101989,200 West Partners Limited Partnership,330 S. Wells,60606,LOOP,Office,"122,500",1927,1,87,"5,665,404","153,490",,,,47.5,146.5,47.1,145.19999999999999,"1,146",9.4,41.877055050000003,-87.634028200000003,"(41.87705505, -87.6340282)"
2015,173488,"F.H. Paschen, S.N. Nielsen & Associates, LLC",8734 W. Catalpa,60656,OHARE,Office,"112,700",1989,1,46,"9,125,357",,,,,81,254.2,81.5,255.8,"1,833",16.3,41.979185000000001,-87.844848999999996,"(41.979185, -87.844849)"
2015,158874,Earl Shapiro Hall,5800 Stony Island Avenue,60637,HYDE PARK,K-12 School,"130,848",2013,1,37,"4,281,255","5,953,920",,,,78.2,150.5,79.8,151.5,"1,176",9,41.789564689999999,-87.587085819999999,"(41.78956469, -87.58708582)"
2015,251551,Murphy Eleme-CPS,3539 W Grace St,60618,IRVING PARK,K-12 School,"85,287",1924,1,85,"1,453,597","4,232,896",,,,66.7,105.6,71.7,111,517,6.1,41.949635010000002,-87.717089560000005,"(41.94963501, -87.71708956)"
2015,158083,Renaissance Ohare,8500 west bryn mawr ave,60631,OHARE,Hotel,"314,254",2003,1,40,"17,008,104","21,503,597",,,,122.5,241.8,123,241.5,"4,559",14.5,41.982446779999997,-87.841010940000004,"(41.98244678, -87.84101094)"
2015,103614,Ann & Robert H. Lurie Children's Hospital of Chicago,225 E Chicago Ave,60611,NEAR NORTH SIDE,Hospital (General Medical & Surgical),"1,250,000",2012,1,46,"116,695,620","166,122,400",,,"1,940,418",227.8,434.3,231,436.2,"32,413",25.9,41.896763999999997,-87.621559000000005,"(41.896764, -87.621559)"
2015,235008,1400 Lake Shore Drive Condominium Association,1400 N Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,"408,250",1928,1,,"11,214,197","6,164,886",,,,42.6,102.1,43.8,106,"2,581",6.3,41.908000389999998,-87.626327919999994,"(41.90800039, -87.62632792)"
2015,250044,Garvey Elementary-CPS,10309 S Morgan St,60643,WASHINGTON HEIGHTS,K-12 School,"55,354",1973,1,36,"2,916,719",,,,,52.7,165.5,54.2,170.1,586,10.6,41.706602240000002,-87.647064110000002,"(41.70660224, -87.64706411)"
2015,251413,Lathrop Elem-CPS,1440 S Christiana Ave,60623,NORTH LAWNDALE,K-12 School,"63,000",1963,1,82,"1,853,897","2,725,505",,,,72.7,137.80000000000001,75.599999999999994,140.30000000000001,517,8.1999999999999993,41.861143550000001,-87.709686550000001,"(41.86114355, -87.70968655)"
2015,251550,Coles Model-CPS,8441 S Yates Blvd,60617,SOUTH CHICAGO,K-12 School,"94,614",1992,1,69,"3,092,009","2,641,220",,,,60.6,131.9,65.599999999999994,140.1,762,8,41.741480729999999,-87.56566918,"(41.74148073, -87.56566918)"
2015,100179,Saint Anthony Hospital - Main Hospital,2875 West 19th Street,60623,SOUTH LAWNDALE,Hospital (General Medical & Surgical),"239,057",1897,1,44,"25,883,466","41,775,015",,,,283,523.5,286.3,524.20000000000005,"7,419",31,41.85513555,-87.697840499999998,"(41.85513555, -87.6978405)"
2015,119215,919 S California Ave.,919 S California Avenue,60612,EAST GARFIELD PARK,Other,"85,000",2002,1,,"6,243,308","1,961,989",,,,96.5,254.9,98.1,255.7,"1,359",16,41.869931000000001,-87.695948999999999,"(41.869931, -87.695949)"
2015,101968,30 N. Michigan Ave.,30 N. Michigan Ave,60602,LOOP,Office,"221,987",1914,1,53,"13,925,928","10,497,597",,,,110,246.6,113.4,249.5,"3,356",15.1,41.882988789999999,-87.624972330000006,"(41.88298879, -87.62497233)"
2015,251944,820 S. Michigan,820 S. Michigan Avenue,60605,LOOP,College/University,"111,681",1970,1,,"7,063,256",,,,,63.2,198.6,65,204.2,"1,419",12.7,41.871125480000003,-87.624708960000007,"(41.87112548, -87.62470896)"
2015,135007,IRI Global Headquarters,150 N. Clinton Street,60661,NEAR WEST SIDE,Office,"158,110",1918,1,45,"13,580,098","5,053,063",,,,117.8,303.3,120.2,305.7,"2,997",19,41.884778930000003,-87.641277709999997,"(41.88477893, -87.64127771)"
2015,101733,Two North Riverside Plaza,2 North Riverside Plaza,60606,NEAR WEST SIDE,Office,"741,315",1929,1,74,"37,747,365","27,996,476",,,,88.7,199.5,92.2,204.5,"9,071",12.2,41.882536790000003,-87.639186870000003,"(41.88253679, -87.63918687)"
2015,103641,33 North LaSalle Street,33 North LaSalle Street,60602,LOOP,Office,"477,171",1929,1,79,"14,408,770","23,032,127",,"1,295,292",,81.2,148.19999999999999,85.1,152.5,"4,187",8.8000000000000007,41.882864779999998,-87.632053330000005,"(41.88286478, -87.63205333)"
2015,120218,Walmart Supercenter #5402,4650 W. North Avenue,60639,AUSTIN,Wholesale Club/Supercenter,"141,676",2010,1,39,"11,382,596","8,742,048",,,,142,317.10000000000002,146,320.7,"2,751",19.399999999999999,41.909706,-87.742662999999993,"(41.909706, -87.742663)"
2015,250155,NMH 211 East Ontario,211 East Ontario,60611,NEAR NORTH SIDE,Office,"188,172",1983,1,58,"13,269,159",,,,,70.5,221.4,72.099999999999994,226.5,"2,666",14.2,41.893112879999997,-87.622020430000006,"(41.89311288, -87.62202043)"
2015,251266,363 W. Erie,363 W. Erie,60654,NEAR NORTH SIDE,Office,"121,018",1914,1,100,"1,479,926","1,894,420",,,,27.9,54.8,29.1,56.1,398,3.3,41.893716060000003,-87.638161960000005,"(41.89371606, -87.63816196)"
2015,121043,209 W. Jackson,209 W. Jackson,60606,LOOP,Office,"164,000",1897,1,59,"9,079,004","4,974,809",,,,85.7,205.7,87.8,206.8,"2,088",12.7,41.878093509999999,-87.634159879999999,"(41.87809351, -87.63415988)"
2015,251227,372 West Ontario Street,372 West Ontario Street,60611,NEAR NORTH SIDE,Office,"50,078",1910,1,78,"2,016,321","1,616,465",,,,72.5,160.30000000000001,75,162.30000000000001,491,9.8000000000000007,41.893157860000002,-87.638530579999994,"(41.89315786, -87.63853058)"
2015,238799,Sixty Thirty Condominium Association,6030 N. Sheridan Rd,60660,EDGEWATER,Multifamily Housing,"295,000",1950,1,95,"5,252,003","10,938,455",,,,54.9,94.8,56,96,"1,636",5.5,41.991620810000001,-87.655895169999994,"(41.99162081, -87.65589517)"
2015,251754,Phillip Murr-CPS,5335 S KENWOOD AVE,60615,HYDE PARK,K-12 School,"73,984",1959,1,49,"3,260,630","2,126,229",,,,72.8,168.6,75.2,171.1,768,10.4,41.798677990000002,-87.592802280000001,"(41.79867799, -87.59280228)"
2015,252030,"Tremont Chicago Hotel, Magnificent Mile",100 East Chestnut,60611,NEAR NORTH SIDE,Hotel,"95,526",1990,1,17,"5,041,104","11,784,200",,,,176.1,295.2,179.3,297.3,"1,639",17.2,41.898575549999997,-87.62561977,"(41.89857555, -87.62561977)"
2015,251728,Burbank Elem-CPS,2035 N Mobile Ave,60639,BELMONT CRAGIN,K-12 School,"165,364",1929,1,56,"4,306,783","6,710,944",,,,66.599999999999994,124.4,69.7,127.7,"1,222",7.4,41.917390310000002,-87.782116759999994,"(41.91739031, -87.78211676)"
2015,251690,ChicagoMltry-CPS,3533 S Giles Ave,60653,DOUGLAS,K-12 School,"121,900",1999,1,82,"2,986,479","4,458,700",,,,61.1,115.3,64,118.4,837,6.9,41.830332319999997,-87.618970540000007,"(41.83033232, -87.61897054)"
2015,105938,Harper Court,5235 S Harper Court,60615,HYDE PARK,Office,"231,240",2013,1,69,"17,124,456","5,256,538",,,,96.8,256.39999999999998,98.7,258.39999999999998,"3,720",16.100000000000001,41.80012,-87.589053000000007,"(41.80012, -87.589053)"
2015,101865,100/150 S. Wacker,150 South Wacker,60606,LOOP,Office,"1,281,114",1971,1,86,"66,425,567","40,850,500",,,,83.7,196.3,86.1,198.8,"15,516",12.1,41.879656750000002,-87.637464309999999,"(41.87965675, -87.63746431)"
2015,101579,"First Praire Shores, LLC",2901 S King Drive,60616,DOUGLAS,Multifamily Housing,"289,267",1960,1,40,"4,667,149","27,908,479",,,,112.6,152,118,157.5,"2,420",8.4,41.841464879999997,-87.616674630000006,"(41.84146488, -87.61667463)"
2015,101794,225 West Wacker,225 West Wacker Drive,60606,LOOP,Office,"721,992",1989,1,89,"35,773,967",,,,,49.5,155.6,50.2,157.69999999999999,"7,187",10,41.886285739999998,-87.635080619999997,"(41.88628574, -87.63508062)"
2015,252058,Logan Arts Center,915 E 60th St.,60637,WOODLAWN,Performing Arts,"188,821",2011,1,,"7,112,468",,"6,337,465","8,008,200",,113.6,201.1,114.1,201.9,"2,272",12,41.785854,-87.603817000000006,"(41.785854, -87.603817)"
2015,158307,(IL323)- Two River Place,720 N Larrabee,60654,NEAR NORTH SIDE,Multifamily Housing,"260,857",2004,1,41,"8,015,522","15,396,875",,,,89.8,158.5,93.2,162,"2,428",9.3000000000000007,41.895166279999998,-87.64335552,"(41.89516628, -87.64335552)"
2015,252031,57135-Chicago-Downtown,201 East Walton Place,60611,NEAR NORTH SIDE,Hotel,"177,137",1987,1,69,"5,804,320","10,681,800",,,,93.1,166.2,95.5,168.8,"1,734",9.8000000000000007,41.899813309999999,-87.621414110000003,"(41.89981331, -87.62141411)"
2015,252123,Gary Comer Youth Center,7200 South Ingleside,60619,GREATER GRAND CROSSING,Other,"80,000",2006,1,,"5,626,347","1,745,248",,,,92.1,243.7,93.3,244,"1,223",15.3,41.764003029999998,-87.601895519999999,"(41.76400303, -87.60189552)"
2015,242510,The Residences at Joffrey Tower Condo Association,8 E Randolph,60601,LOOP,Multifamily Housing,"410,425",2008,1,26,"12,477,937","24,050,100",,"12,178,788",,118.7,186.7,120,188.1,"4,426",10.8,41.884471069999996,-87.627626100000001,"(41.88447107, -87.6276261)"
2015,101736,71 South Wacker,71 S. Wacker Drive,60606,LOOP,Office,"1,687,710",2005,1,82,"123,429,646","1,107,530",,,,73.8,230.3,74.8,233.3,"24,857",14.7,41.88099639,-87.636039640000007,"(41.88099639, -87.63603964)"
2015,251772,03224-Irving Park Road & Narraganset,6430 W. Irving Park Rd,60634,DUNNING,Supermarket/Grocery Store,"57,498",1989,1,59,"8,662,945","3,526,900",,,,212,537.5,212.3,536.5,"1,928",33.5,41.952928,-87.787363999999997,"(41.952928, -87.787364)"
2015,173835,1010,1900 W Lawrence Ave,60640,LINCOLN SQUARE,Retail Store,"154,471",1925,1,84,"3,949,646","2,548,600",,,,42.1,97.6,43.5,99.1,929,6,41.969075599999996,-87.676964679999998,"(41.9690756, -87.67696468)"
2015,239630,Plaza 440 Private Residences,440 N. Wabash,60611,NEAR NORTH SIDE,Multifamily Housing,"515,474",1991,1,16,"17,920,517","36,427,526",,,,105.4,183.4,110,188.1,"5,535",10.7,41.89032564,-87.627119620000002,"(41.89032564, -87.62711962)"
2015,251670,May Elementa-CPS,512 S Lavergne Ave,60644,AUSTIN,K-12 School,"109,407",1905,1,39,"3,292,152","6,264,620",,,,87.4,154.6,92.4,160.9,994,9.1,41.873575680000002,-87.749751329999995,"(41.87357568, -87.74975133)"
2015,168174,Kelly High S-CPS,4136 S California Ave,60632,BRIGHTON PARK,K-12 School,"298,432",1928,1,55,"8,988,010","16,838,281",,,,86.5,153.80000000000001,91.4,158.9,"2,700",9,41.819046370000002,-87.694572190000002,"(41.81904637, -87.69457219)"
2015,251419,Bronzeville-CPS,8 W Root St,60609,GRAND BOULEVARD,K-12 School,"63,929",1972,1,65,"1,613,042","2,887,523",,,,70.400000000000006,126.7,74,130.5,478,7.5,41.819482800000003,-87.627001160000006,"(41.8194828, -87.62700116)"
2015,160244,No. 10 Urban Court Lofts,1040 W. Adams St.,60607,NEAR WEST SIDE,Multifamily Housing,"364,298",2005,1,93,"7,341,495","14,281,089",,,,59.4,104.4,61,105.5,"2,234",6.1,41.879148000000001,-87.653643000000002,"(41.879148, -87.653643)"
2015,102336,Institute of Cultural Affairs - Greenrise,4750 N Sheridan Road,60640-7528,UPTOWN,Office,"182,250",1921,1,93,"2,966,444","8,463,068",,,,62.7,99.9,65.599999999999994,102.2,"1,046",5.7,41.968656269999997,-87.655245960000002,"(41.96865627, -87.65524596)"
2015,100631,Hubbard High-CPS,6200 S Hamlin Ave,60629,WEST LAWN,K-12 School,"218,200",1929,1,67,"4,198,306","10,188,669",,,,65.900000000000006,109.4,69.599999999999994,113.3,"1,385",6.3,41.779841050000002,-87.719187149999996,"(41.77984105, -87.71918715)"
2015,251643,West Park Ac-CPS,1425 N TRIPP AVE,60651,HUMBOLDT PARK,K-12 School,"81,350",1996,1,19,"3,055,733","3,669,314",,,,82.7,165.3,86,168.4,809,9.9,41.906866430000001,-87.732174729999997,"(41.90686643, -87.73217473)"
2015,251574,Ariel Elemen-CPS,1119 E 46th St,60653,KENWOOD,K-12 School,"147,109",1893,1,44,"4,274,328","7,831,385",,,,82.3,147.1,86.6,151.6,"1,275",8.6999999999999993,41.810989409999998,-87.598008449999995,"(41.81098941, -87.59800845)"
2015,251572,Barton Eleme-CPS,7650 S Wolcott Ave,60620,AUBURN GRESHAM,K-12 School,"82,203",1928,1,35,"3,196,472","3,560,961",,,,82.2,167.6,87.6,175.8,831,10.1,41.75450541,-87.67138593,"(41.75450541, -87.67138593)"
2015,251740,Prodigy Wood-CPS,4511 S EVANS AVE,60653,GRAND BOULEVARD,K-12 School,"136,727",1966,1,100,"782,033",,,,,5.7,18,6,19,157,1.1000000000000001,41.812739890000003,-87.607842210000001,"(41.81273989, -87.60784221)"
2015,125048,218 South Wabash Building,218 South Wabash,60604,LOOP,Office,"111,550",1900,1,72,"5,916,650","665,046",,,,59,172.8,60,175.8,"1,224",11,41.879231539999999,-87.626114360000003,"(41.87923154, -87.62611436)"
2015,251753,Shoop Acad O-CPS,1460 W 112TH ST,60643,MORGAN PARK,K-12 School,"124,553",1926,1,89,"1,475,779","5,469,488",,,,55.8,83.3,59.3,87.3,587,4.7,41.690974089999997,-87.659373400000007,"(41.69097409, -87.6593734)"
2015,252047,Saieh Hall for Economics,5757 South University Avenue,60637,HYDE PARK,College/University,"153,115",2013,1,,"4,386,256",,"9,211,865","5,040,720",,121.7,195.3,122.5,196.4,"1,759",11.5,41.790346999999997,-87.597997000000007,"(41.790347, -87.597997)"
2015,103761,20 West Kinzie,20 West Kinzie Street,60654,NEAR NORTH SIDE,Office,"392,653",2000,1,31,"34,032,305","1,956,787",,,,91.7,277.39999999999998,92.3,279.3,"6,942",17.7,41.889270000000003,-87.628760999999997,"(41.88927, -87.628761)"
2015,251502,Jamieson Ele-CPS,5650 N Mozart St,60659,WEST RIDGE,K-12 School,"77,794",1937,1,47,"1,746,530","4,849,956",,,,84.8,136,86.6,138,609,7.8,41.984548850000003,-87.701289310000007,"(41.98454885, -87.70128931)"
2015,159418,"Third Prairie Shores, LLC",3001 South King Dr,60616,DOUGLAS,Multifamily Housing,"289,267",1960,1,36,"4,583,742","26,717,275",,,,108.2,146.69999999999999,113.6,152.5,"2,340",8.1,41.839203879999999,-87.616616370000003,"(41.83920388, -87.61661637)"
2015,251405,Hefferan Ele-CPS,4409 W Wilcox St,60624,WEST GARFIELD PARK,K-12 School,"60,934",1961,1,26,"1,546,817","3,395,841",,,,81.099999999999994,138.19999999999999,85.6,142.9,491,8.1,41.878708000000003,-87.735789999999994,"(41.878708, -87.73579)"
2015,103597,30 North LaSalle Street,30 North LaSalle Street,60602,LOOP,Office,"1,095,104",1974,1,89,"42,391,541","27,916,966",,,,64.2,148.30000000000001,66,150.19999999999999,"10,000",9.1,41.882846280000003,-87.632902430000001,"(41.88284628, -87.63290243)"
2015,251955,CLI,5841 S. Maryland Ave.,60637,HYDE PARK,Laboratory,"169,585",1930,1,,"7,210,890",,"26,315,761",,,197.7,320.2,200.1,323.10000000000002,"3,196",18.8,41.788812999999998,-87.604889,"(41.788813, -87.604889)"
2015,101757,IL0000FC - CHICAGO FEDERAL CTR,219 S DEARBORN,60604,LOOP,Mixed Use Property,"3,176,860",1973,1,90,"87,092,017","97,391,874",,"39,515,812",,70.5,130.69999999999999,72.2,132.5,,,41.878818629999998,-87.628953409999994,"(41.87881863, -87.62895341)"
2015,159799,East Point Condominium Association,6101 N Sheridan Road East,60660,EDGEWATER,Multifamily Housing,"315,190",1968,1,65,"12,966,545",,,,,41.1,129.19999999999999,41.3,129.80000000000001,"2,605",8.3000000000000007,41.992533809999998,-87.655062009999995,"(41.99253381, -87.65506201)"
2015,100729,Northern Trust - Chicago,801 S. Canal St,60607,NEAR WEST SIDE,Office,"568,200",1989,1,62,"50,020,602","2,011,100",,,,91.6,280.10000000000002,92.5,282.8,"10,157",17.899999999999999,41.871225500000001,-87.63869278,"(41.8712255, -87.63869278)"
2015,251279,Scientific Games-2727 Roscoe,2727 Roscoe St,60618,AVONDALE,Office,"63,752",1945,1,76,"2,394,399","1,507,698",,,,61.2,142.80000000000001,62.8,143.9,561,8.8000000000000007,41.942350249999997,-87.696885480000006,"(41.94235025, -87.69688548)"
2015,252126,08270 - Ford City 14,7601 South Cicero Avenue,60652,WEST LAWN,Movie Theater,"72,545",1990,1,,"7,517,663","4,209,300",,,,161.69999999999999,386.3,165.3,390.1,"1,734",23.9,41.755829210000002,-87.73699268,"(41.75582921, -87.73699268)"
2015,252073,118 S Clinton,118 S Clinton Street,60661,NEAR WEST SIDE,Office,"77,969",1910,1,54,"5,501,775",,,,,70.599999999999994,221.6,70.599999999999994,221.6,"1,105",14.2,41.879935349999997,-87.641449159999993,"(41.87993535, -87.64144916)"
